AREA,PERIMETER,SONWESTS_,SONWESTS_I,ISO_,SOVID_NEW,ISOC,SUID,NEWSUID,ISOC,SUID,SOILMAPUNI,SOIL1,PROP1,PRID1,SOIL2,PROP2,PRID2,SOIL3,PROP3,PRID3,SOIL4,PROP4,PRID4,SOIL5,PROP5,PRID5,SOIL6,PROP6,PRID6,SOIL7,PROP7,PRID7,SOIL8,PROP8,PRID8,SOIL9,PROP9,PRID9,SOIL10,PROP10,PRID10,longitude,latitude
0.396762,5.422238,452,1698,PL,PL0013,PL,13.0,PL13,PL,13.0,FLe1 [PL13],FLe,100.0,PL23,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.213663663473632,54.13570033775259
0.031393,0.760758,453,291,LT,LT0148,LT,148.0,LT148,LT,148.0,PDe1LPk5 [LT148],PDe,85.0,LT0868000001,LPk,15.0,LT1041000002,,,,,,,,,,,,,,,,,,,,,,,,,25.40151984182188,54.55312922936765
0.040343,1.148601,454,292,LT,LT0149,LT,149.0,LT149,LT,149.0,LVh1PDd5 [LT149],LVh,85.0,LT0269000001,PDd,15.0,LT0861000001,,,,,,,,,,,,,,,,,,,,,,,,,22.914594204991133,54.5125851062487
0.028666,1.043629,455,945,BY,BY8718,BY,8718.0,BY8718,BY,8718.0,PDe1 [BY8718],PDe,100.0,BYMg200,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.050974640625363,54.51011651185384
0.196074,4.616397,456,944,BY,BY8227,BY,8227.0,BY8227,BY,8227.0,PDe1PDe5 [BY8227],PDe,85.0,BYGr1028,PDe,15.0,BYGr163/A,,,,,,,,,,,,,,,,,,,,,,,,,26.03173283695919,54.29045222419183
0.008493,0.507514,457,293,LT,LT0150,LT,150.0,LT150,LT,150.0,ARh1 [LT150],ARh,100.0,LT0138000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.91636348186966,54.53018303646336
0.065316,1.593974,458,294,LT,LT0151,LT,151.0,LT151,LT,151.0,LVh1LPk5 [LT151],LVh,85.0,LT0269000001,LPk,15.0,LT1041000002,,,,,,,,,,,,,,,,,,,,,,,,,23.35436540892397,54.47774821598862
0.075706,1.493607,459,365,RU,RU0090,RU,90.0,RU90,RU,90.0,PDe1GLu5 [RU90],PDe,90.0,RU16,GLu,10.0,RU29,,,,,,,,,,,,,,,,,,,,,,,,,22.163953847305677,54.45474453594036
0.013849,0.518203,460,950,BY,BY8228,BY,8228.0,BY8228,BY,8228.0,PDe1HSs5 [BY8228],PDe,85.0,BYGr1/M,HSs,15.0,BYGr83P,,,,,,,,,,,,,,,,,,,,,,,,,25.71556805650483,54.49161142257429
0.01183,0.438067,461,295,LT,LT0152,LT,152.0,LT152,LT,152.0,LVh1 [LT152],LVh,100.0,LT0269000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.76153973308731,54.520271157796934
0.105124,2.28373,462,296,LT,LT0153,LT,153.0,LT153,LT,153.0,LVh1PDd5 [LT153],LVh,85.0,LT0269000001,PDd,15.0,LT0861000001,,,,,,,,,,,,,,,,,,,,,,,,,24.353745781081397,54.42841838690527
0.046941,1.922969,463,364,RU,RU0093,RU,93.0,RU93,RU,93.0,CMd1HSs5 [RU93],CMd,90.0,RU23,HSs,10.0,RU73,,,,,,,,,,,,,,,,,,,,,,,,,22.383937689235342,54.43154695059522
0.154018,4.07335,464,366,RU,RU0019,RU,19.0,RU19,RU,19.0,CMd1 [RU19],CMd,100.0,RU23,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.628514853761644,54.426437077136505
0.137101,4.308226,465,297,LT,LT0154,LT,154.0,LT154,LT,154.0,PDe2ARh5HSs5PZg5 [LT154],PDe,60.0,LT0868000001,ARh,15.0,LT0138000001,HSs,15.0,LT0671000002,PZg,10.0,LT1085000001,,,,,,,,,,,,,,,,,,,25.315538965638712,54.30889237013951
0.013799,0.546761,466,298,LT,LT0155,LT,155.0,LT155,LT,155.0,LVg1 [LT155],LVg,100.0,LT0484000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7663446869838,54.49958858557528
0.046471,1.301099,467,299,LT,LT0157,LT,157.0,LT157,LT,157.0,ARh1 [LT157],ARh,100.0,LT0138000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.03612105069889,54.36403847313975
0.028415,1.425065,468,300,LT,LT0156,LT,156.0,LT156,LT,156.0,HSs1 [LT156],HSs,100.0,LT0671000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.07273899681964,54.39189372823275
0.248714,5.218721,469,301,LT,LT0158,LT,158.0,LT158,LT,158.0,ARh3PDg4PZh5HSs5 [LT158],ARh,50.0,LT0138000001,PDg,20.0,LT0355000001,PZh,15.0,LT0794000001,HSs,15.0,LT0671000002,,,,,,,,,,,,,,,,,,,24.511878730913818,54.18032475630503
0.059785,1.296996,470,368,RU,RU0074,RU,74.0,RU74,RU,74.0,CMd1HSs5 [RU74],CMd,90.0,RU23,HSs,10.0,RU73,,,,,,,,,,,,,,,,,,,,,,,,,21.740817777624777,54.412015135736404
0.015414,0.53794,471,960,BY,BY8620,BY,8620.0,BY8620,BY,8620.0,HSs1 [BY8620],HSs,100.0,BYW58/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.686535472557726,54.44407677173451
0.159326,3.415021,472,961,BY,BY8700,BY,8700.0,BY8700,BY,8700.0,PDe2PDe4 [BY8700],PDe,65.0,BYMg7/PB,PDe,35.0,BYMg409,,,,,,,,,,,,,,,,,,,,,,,,,30.96072258121168,54.30873310323615
0.725197,8.902134,473,1699,PL,PL0007,PL,7.0,PL7,PL,7.0,ARb2CMe5PZh5 [PL7],ARb,70.0,PL53,CMe,15.0,PL219,PZh,15.0,PL2,,,,,,,,,,,,,,,,,,,,,,17.273345259168337,53.98397489568939
0.053609,1.239739,474,964,BY,BY8502,BY,8502.0,BY8502,BY,8502.0,PDe2PDe5HSs5 [BY8502],PDe,70.0,BYMn700,PDe,15.0,BYMn490,HSs,15.0,BYMn1k/C,,,,,,,,,,,,,,,,,,,,,,28.525542677398082,54.333713956991
0.043256,1.015825,475,302,LT,LT0160,LT,160.0,LT160,LT,160.0,LVk1 [LT160],LVk,100.0,LT0253000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.83866244915287,54.38526795143335
0.016614,0.699687,476,303,LT,LT0159,LT,159.0,LT159,LT,159.0,PDd1HSs5 [LT159],PDd,85.0,LT0861000001,HSs,15.0,LT0671000002,,,,,,,,,,,,,,,,,,,,,,,,,25.50938335700988,54.429295277923444
0.005064,0.350562,477,965,BY,BY2378,BY,2378.0,BY2378,BY,2378.0,PDe1 [BY2378],PDe,100.0,BYMg10/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.151490119509916,54.45381474373408
0.014483,0.81443,478,304,LT,LT0161,LT,161.0,LT161,LT,161.0,LVh3ARh4ARb5 [LT161],LVh,55.0,LT0269000001,ARh,30.0,LT0138000001,ARb,15.0,PL53,,,,,,,,,,,,,,,,,,,,,,22.846540242993242,54.42662719640674
0.001067,0.225082,479,371,RU,RU0021,RU,21.0,RU21,RU,21.0,CMd1 [RU21],CMd,100.0,RU23,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.821066662193072,54.451643405254615
0.018408,0.711816,480,305,LT,LT0162,LT,162.0,LT162,LT,162.0,HSf1 [LT162],HSf,100.0,LT0133000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.596114577080066,54.40936943164374
0.02685,1.217395,481,367,RU,RU0108,RU,108.0,RU108,RU,108.0,CMd1 [RU108],CMd,100.0,RU23,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5682511590443,54.39857435795371
0.021849,1.185808,482,972,BY,BY2388,BY,2388.0,BY2388,BY,2388.0,PDe1PDe5 [BY2388],PDe,85.0,BYMg7/PB,PDe,15.0,BYMg409,,,,,,,,,,,,,,,,,,,,,,,,,31.342841761578747,54.27255059346057
0.020211,0.725293,483,306,LT,LT0163,LT,163.0,LT163,LT,163.0,LVh2PDd5HSs5 [LT163],LVh,70.0,LT0269000001,PDd,15.0,LT0861000001,HSs,15.0,LT0671000002,,,,,,,,,,,,,,,,,,,,,,23.140415042264085,54.39090143877935
0.102238,2.481035,484,974,BY,BY9439,BY,9439.0,BY9439,BY,9439.0,PDe1HSs5 [BY9439],PDe,85.0,BYMn2/M,HSs,15.0,BYMn1k/C,,,,,,,,,,,,,,,,,,,,,,,,,28.810411235472877,54.25396858376324
0.07944,2.106796,485,976,BY,BY8646,BY,8646.0,BY8646,BY,8646.0,PDe2GLu5HSs5 [BY8646],PDe,70.0,BYMg200,GLu,15.0,BYMg1042,HSs,15.0,BYMg205,,,,,,,,,,,,,,,,,,,,,,29.954170176295417,54.26870335633584
2.817062,11.64087,486,1700,PL,PL0024,PL,24.0,PL24,PL,24.0,CMe4ARb4LVj5LVh5LVj5 [PL24],CMe,30.0,PL219,ARb,25.0,PL53,LVj,15.0,PL113,LVh,15.0,PL111,LVj,15.0,PL113,,,,,,,,,,,,,,,,20.449133675798755,53.807290344937606
0.004432,0.31301,487,370,RU,UAns1,,,UAns1,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.72565496047833,54.385300995408485
0.259046,2.635516,488,1701,PL,PL0026,PL,26.0,PL26,PL,26.0,LVh3CMe4LVj5ARb5 [PL26],LVh,50.0,PL111,CMe,20.0,PL219,LVj,15.0,PL113,ARb,15.0,PL107,,,,,,,,,,,,,,,,,,,22.5215939506902,54.21990216013521
0.177785,2.681745,489,1702,PL,PL0008,PL,8.0,PL8,PL,8.0,ARb2CMe4 [PL8],ARb,70.0,PL53,CMe,30.0,PL219,,,,,,,,,,,,,,,,,,,,,,,,,18.130473316955666,54.20806183285078
0.011127,0.44635,490,978,BY,BY8738,BY,8738.0,BY8738,BY,8738.0,PZh1 [BY8738],PZh,100.0,BYMn1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.16113483855363,54.35897969874264
0.033086,1.313324,491,980,BY,BY8291,BY,8291.0,BY8291,BY,8291.0,PDe1 [BY8291],PDe,100.0,BYMn94/B,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.675003480581328,54.324921572456496
0.021076,0.885016,492,307,LT,LT0164,LT,164.0,LT164,LT,164.0,LVh2PDg5HSs5 [LT164],LVh,70.0,LT0269000001,PDg,15.0,LT0355000001,HSs,15.0,LT0671000002,,,,,,,,,,,,,,,,,,,,,,23.27487831018621,54.34427194390889
0.128575,2.128152,493,308,LT,LT0166,LT,166.0,LT166,LT,166.0,LVh2PDd5HSs5 [LT166],LVh,70.0,LT0269000001,PDd,15.0,LT0861000001,HSs,15.0,LT0671000002,,,,,,,,,,,,,,,,,,,,,,23.68059542598454,54.19643282997927
0.01736,0.720481,494,309,LT,LT0165,LT,165.0,LT165,LT,165.0,HSs1PDg5 [LT165],HSs,85.0,LT0671000002,PDg,15.0,LT0355000001,,,,,,,,,,,,,,,,,,,,,,,,,25.193942803896945,54.28907880422459
0.000726,0.124335,495,983,BY,BY8187,BY,8187.0,BY8187,BY,8187.0,ARb3PDg5PDg5HSs5 [BY8187],ARb,55.0,PL53,PDg,15.0,BYMg270,PDg,15.0,BYGr296,HSs,15.0,BYGr83P,,,,,,,,,,,,,,,,,,,25.571124658452977,54.336424998174145
0.238433,4.603979,496,986,BY,BY8701,BY,8701.0,BY8701,BY,8701.0,PDe2PDe4 [BY8701],PDe,65.0,BYMg7/PB,PDe,35.0,BYMg409,,,,,,,,,,,,,,,,,,,,,,,,,30.658682790412016,54.03504353373539
0.039613,1.806948,497,987,BY,BY8339,BY,8339.0,BY8339,BY,8339.0,HSs1 [BY8339],HSs,100.0,BYMn207/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.00581590473585,54.22596913300789
0.006793,0.606828,498,310,LT,LT0167,LT,167.0,LT167,LT,167.0,LVh3ARh4LPk5 [LT167],LVh,50.0,LT0269000001,ARh,35.0,LT0138000001,LPk,15.0,LT1041000002,,,,,,,,,,,,,,,,,,,,,,23.231902484672982,54.28132940722352
0.033414,1.451493,499,988,BY,BY8218,BY,8218.0,BY8218,BY,8218.0,HSs1 [BY8218],HSs,100.0,BYGr83P,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.341163391513856,54.22251163846515
0.088033,1.258453,500,1703,PL,PL0027,PL,27.0,PL27,PL,27.0,LVh1ARb5 [PL27],LVh,85.0,PL111,ARb,15.0,PL53,,,,,,,,,,,,,,,,,,,,,,,,,23.093622404867663,54.140900228348315
0.033634,1.132883,501,990,BY,BY8544,BY,8544.0,BY8544,BY,8544.0,PDe2PDe5GLu5 [BY8544],PDe,70.0,BYMn490,PDe,15.0,BYMn213/1,GLu,15.0,BYMn237/C,,,,,,,,,,,,,,,,,,,,,,28.82961426521115,54.15291693132317
0.02446,0.928137,502,311,LT,LT0168,LT,168.0,LT168,LT,168.0,ARh3LVh4PZh4 [LT168],ARh,50.0,LT0138000001,LVh,20.0,LT0269000001,PZh,30.0,LT0794000001,,,,,,,,,,,,,,,,,,,,,,23.49794152436457,54.19815824095466
0.420091,6.296332,503,993,BY,BY8230,BY,8230.0,BY8230,BY,8230.0,PDe2PDe5HSs5 [BY8230],PDe,70.0,BYGr1/M,PDe,15.0,BYGr18/B,HSs,15.0,BYGr83P,,,,,,,,,,,,,,,,,,,,,,25.689458666444928,53.95380413190868
0.066745,1.465017,504,994,BY,BY8293,BY,8293.0,BY8293,BY,8293.0,PDe2GLu5HSs5 [BY8293],PDe,70.0,BYMn204/2,GLu,15.0,BYMn237/C,HSs,15.0,BYMn207/2,,,,,,,,,,,,,,,,,,,,,,26.600813486254964,54.18365624696861
0.000985,0.153165,505,991,BY,BY8218,BY,8218.0,BY8218,BY,8218.0,HSs1 [BY8218],HSs,100.0,BYGr83P,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.216769666603245,54.22808891843436
0.056386,1.917527,506,312,LT,LT0169,LT,169.0,LT169,LT,169.0,ARh1 [LT169],ARh,100.0,LT0138000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.792349405458705,54.02970556310687
0.222432,4.911322,507,997,BY,BY9438,BY,9438.0,BY9438,BY,9438.0,PDe1GLu5 [BY9438],PDe,85.0,BYMn213/3,GLu,15.0,BYMn237/C,,,,,,,,,,,,,,,,,,,,,,,,,27.69282154494615,54.03963799207613
0.011752,0.837853,508,313,LT,LT0171,LT,171.0,LT171,LT,171.0,PDe3ARh4HSs5 [LT171],PDe,50.0,LT0868000001,ARh,35.0,LT0138000001,HSs,15.0,LT0671000002,,,,,,,,,,,,,,,,,,,,,,25.04403357795869,54.18115450870407
0.306021,3.834921,509,1704,PL,PL0156,PL,156.0,PL156,PL,156.0,ARb3PZh4CMe5 [PL156],ARb,50.0,PL53,PZh,35.0,PL2,CMe,15.0,PL219,,,,,,,,,,,,,,,,,,,,,,23.0949292404258,53.950395415577454
0.000667,0.127989,510,998,BY,BY8246,BY,8246.0,BY8246,BY,8246.0,HSs1 [BY8246],HSs,100.0,BYGr83P,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.795514966661358,54.21314648331707
0.006662,0.342619,511,1001,BY,BY8504,BY,8504.0,BY8504,BY,8504.0,PDe2PDe5HSs5 [BY8504],PDe,70.0,BYMn700,PDe,15.0,BYMn490,HSs,15.0,BYMn1k/C,,,,,,,,,,,,,,,,,,,,,,28.313402090503402,54.17120843187462
0.418292,17.43029,512,1002,BY,BY8413,BY,8413.0,BY8413,BY,8413.0,FLu1 [BY8413],FLu,100.0,BYMg203,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.106598953043793,53.33895551426655
0.12755,3.475061,513,1705,PL,PL0005,PL,5.0,PL5,PL,5.0,HSs1 [PL5],HSs,100.0,PL53A,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.397967415652568,54.05325981673306
0.054684,1.85048,514,314,LT,LT0170,LT,170.0,LT170,LT,170.0,ARh1 [LT170],ARh,100.0,LT0138000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.181389980392773,54.11250917802972
0.033869,1.072834,515,1003,BY,BY8684,BY,8684.0,BY8684,BY,8684.0,PDe1 [BY8684],PDe,100.0,BYMg200,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.173711052232413,54.093183245976036
0.153533,2.838325,516,1006,BY,BY8666,BY,8666.0,BY8666,BY,8666.0,PDe2PDe5HSs5 [BY8666],PDe,70.0,BYMg7/PB,PDe,15.0,BYMg409,HSs,15.0,BYMg205,,,,,,,,,,,,,,,,,,,,,,30.041179950693877,53.96099942446505
0.007327,0.475206,517,1005,BY,BY2327,BY,2327.0,BY2327,BY,2327.0,PDe1GLu5 [BY2327],PDe,85.0,BYMg10/2,GLu,15.0,BYMg1042,,,,,,,,,,,,,,,,,,,,,,,,,31.554504513438445,54.12366072071918
0.041621,1.519782,518,1706,PL,PL0009,PL,9.0,PL9,PL,9.0,ARb1ARb4 [PL9],ARb,80.0,PL53,ARb,20.0,PL53,,,,,,,,,,,,,,,,,,,,,,,,,17.83480065363087,54.06726128669779
0.005511,0.333145,519,1007,BY,BY8187,BY,8187.0,BY8187,BY,8187.0,ARb3PDg5PDg5HSs5 [BY8187],ARb,55.0,PL53,PDg,15.0,BYMg270,PDg,15.0,BYGr296,HSs,15.0,BYGr83P,,,,,,,,,,,,,,,,,,,25.789942918708206,54.141853015240045
0.06576,2.739844,520,1009,BY,BY8306,BY,8306.0,BY8306,BY,8306.0,PDe1PDe5 [BY8306],PDe,85.0,BYGr1/M,PDe,15.0,BYGr238,,,,,,,,,,,,,,,,,,,,,,,,,26.746118837499917,54.05058841549392
0.000338,0.112504,521,1008,BY,BY8187,BY,8187.0,BY8187,BY,8187.0,ARb3PDg5PDg5HSs5 [BY8187],ARb,55.0,PL53,PDg,15.0,BYMg270,PDg,15.0,BYGr296,HSs,15.0,BYGr83P,,,,,,,,,,,,,,,,,,,24.965665252254052,54.1568621350327
0.080091,1.923375,522,1010,BY,BY8202,BY,8202.0,BY8202,BY,8202.0,PDe1HSs5 [BY8202],PDe,85.0,BYGr1/M,HSs,15.0,BYGr83P,,,,,,,,,,,,,,,,,,,,,,,,,24.979420129785257,54.00758054164513
0.011294,0.563046,523,1016,BY,BY8505,BY,8505.0,BY8505,BY,8505.0,HSs1 [BY8505],HSs,100.0,BYMn1k/C,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.31213222874427,54.111727051994286
0.027776,1.346763,524,1017,BY,BY8302,BY,8302.0,BY8302,BY,8302.0,HSs1 [BY8302],HSs,100.0,BYMn207/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.660442849054203,54.106055936393
0.00199,0.178243,525,1013,BY,BY8187,BY,8187.0,BY8187,BY,8187.0,ARb3PDg5PDg5HSs5 [BY8187],ARb,55.0,PL53,PDg,15.0,BYMg270,PDg,15.0,BYGr296,HSs,15.0,BYGr83P,,,,,,,,,,,,,,,,,,,25.652299002991732,54.12512644151775
0.008439,0.437623,526,1012,BY,BY2451,BY,2451.0,BY2451,BY,2451.0,FLe1 [BY2451],FLe,100.0,BYC77,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.688573614483303,54.09695308376708
0.080929,2.29362,527,1018,BY,BY8498,BY,8498.0,BY8498,BY,8498.0,PDe2PDe5HSs5 [BY8498],PDe,70.0,BYMn490,PDe,15.0,BYMn1118,HSs,15.0,BYMn1k/C,,,,,,,,,,,,,,,,,,,,,,28.291197799421976,53.974073132386984
0.00525,0.348059,528,1011,BY,BY8187,BY,8187.0,BY8187,BY,8187.0,ARb3PDg5PDg5HSs5 [BY8187],ARb,55.0,PL53,PDg,15.0,BYMg270,PDg,15.0,BYGr296,HSs,15.0,BYGr83P,,,,,,,,,,,,,,,,,,,24.881631147539508,54.105020312263896
0.147077,1.995873,529,1019,BY,BY8776,BY,8776.0,BY8776,BY,8776.0,PDe1GLu5 [BY8776],PDe,85.0,BYMg200,GLu,15.0,BYMg1042,,,,,,,,,,,,,,,,,,,,,,,,,31.505535334721774,53.91425449876909
0.024019,0.708842,530,315,LT,LT0172,LT,172.0,LT172,LT,172.0,PDe2PDd5HSs5 [LT172],PDe,70.0,LT0868000001,PDd,15.0,LT0861000001,HSs,15.0,LT0671000002,,,,,,,,,,,,,,,,,,,,,,24.733850483217964,54.041259458213965
0.896569,7.631828,531,1707,PL,PL0023,PL,23.0,PL23,PL,23.0,LVh3ARb4CMe5PZh5 [PL23],LVh,40.0,PL111,ARb,30.0,PL53,CMe,15.0,PL219,PZh,15.0,PL2,,,,,,,,,,,,,,,,,,,17.987329538397393,53.43783319729594
0.02755,1.161155,532,1020,BY,BY8535,BY,8535.0,BY8535,BY,8535.0,PDe1 [BY8535],PDe,100.0,BYMn295,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6108205622808,54.00169121386054
0.042224,1.696394,533,1021,BY,BY8629,BY,8629.0,BY8629,BY,8629.0,PDe1 [BY8629],PDe,100.0,BYMn490,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.477471610416078,53.92265126220489
0.088479,2.103512,534,1023,BY,BY8592,BY,8592.0,BY8592,BY,8592.0,PDe2PDe5PDe5 [BY8592],PDe,70.0,BYMn300,PDe,15.0,BYMn295,PDe,15.0,BYMn2/M,,,,,,,,,,,,,,,,,,,,,,29.167086462813316,53.93096532660166
0.072489,1.543341,535,1708,PL,PL0001,PL,1.0,PL1,PL,1.0,ARb3HSs3LVj5 [PL1],ARb,45.0,PL53,HSs,40.0,PL53A,LVj,15.0,PL113,,,,,,,,,,,,,,,,,,,,,,14.832560888992722,53.92550820204792
0.006139,0.417511,536,1024,BY,BY2477,BY,2477.0,BY2477,BY,2477.0,PDe1 [BY2477],PDe,100.0,BYMg10/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.801833242161976,54.051277730943795
0.059843,1.298186,537,1026,BY,BY8739,BY,8739.0,BY8739,BY,8739.0,PDe2PDe4 [BY8739],PDe,75.0,BYMg10/2,PDe,25.0,BYMg608,,,,,,,,,,,,,,,,,,,,,,,,,30.943636359467227,53.91877218070472
0.009418,0.597654,538,1027,BY,BY8811,BY,8811.0,BY8811,BY,8811.0,FLu1FLe5 [BY8811],FLu,85.0,BYMg203,FLe,15.0,BYC77,,,,,,,,,,,,,,,,,,,,,,,,,31.737280666846992,53.98718034096566
0.621263,6.64023,539,1709,PL,PL0010,PL,10.0,PL10,PL,10.0,ARb1 [PL10],ARb,100.0,PL53,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.093246029901014,53.64829618081996
0.009779,0.537685,540,1028,BY,BY8820,BY,8820.0,BY8820,BY,8820.0,PDe1 [BY8820],PDe,100.0,BYMg10/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.800241782439468,54.0013093292483
0.106199,3.167725,541,1029,BY,BY8767,BY,8767.0,BY8767,BY,8767.0,PDe2PDe4 [BY8767],PDe,75.0,BYMg629,PDe,25.0,BYMg608,,,,,,,,,,,,,,,,,,,,,,,,,31.186015933438263,53.69482491338007
0.05192,1.240539,542,1030,BY,BY8336,BY,8336.0,BY8336,BY,8336.0,PDe1PDe5 [BY8336],PDe,85.0,BYMn204/2,PDe,15.0,BYMn2/M,,,,,,,,,,,,,,,,,,,,,,,,,26.823356585166504,53.96641387378297
0.051101,1.304158,543,1031,BY,BY8398,BY,8398.0,BY8398,BY,8398.0,PDe1GLu5 [BY8398],PDe,85.0,BYMn2/M,GLu,15.0,BYMn237/C,,,,,,,,,,,,,,,,,,,,,,,,,27.33644292162565,53.957424869237215
0.041259,1.948072,544,1032,BY,BY8244,BY,8244.0,BY8244,BY,8244.0,HSs1 [BY8244],HSs,100.0,BYGr83P,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.501624911901693,53.847487126164545
0.121349,2.894762,545,1034,BY,BY8425,BY,8425.0,BY8425,BY,8425.0,PDe2PDe5HSs5 [BY8425],PDe,70.0,BYMn490,PDe,15.0,BYMn1118,HSs,15.0,BYMn1k/C,,,,,,,,,,,,,,,,,,,,,,27.736901868737075,53.83474984795787
0.044098,1.962893,546,1710,PL,PL0001,PL,1.0,PL1,PL,1.0,ARb3HSs3LVj5 [PL1],ARb,45.0,PL53,HSs,40.0,PL53A,LVj,15.0,PL113,,,,,,,,,,,,,,,,,,,,,,14.487978510866254,53.907716078931436
0.002954,0.245533,547,1033,BY,BY8202,BY,8202.0,BY8202,BY,8202.0,PDe1HSs5 [BY8202],PDe,85.0,BYGr1/M,HSs,15.0,BYGr83P,,,,,,,,,,,,,,,,,,,,,,,,,24.67490832586625,53.997098869609445
0.009036,0.494508,548,1037,BY,BY8539,BY,8539.0,BY8539,BY,8539.0,HSs1 [BY8539],HSs,100.0,BYMn1k/C,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.437456661753227,53.96791725632162
0.042969,1.746726,549,1036,BY,BY8187,BY,8187.0,BY8187,BY,8187.0,ARb3PDg5PDg5HSs5 [BY8187],ARb,55.0,PL53,PDg,15.0,BYMg270,PDg,15.0,BYGr296,HSs,15.0,BYGr83P,,,,,,,,,,,,,,,,,,,24.381654019456885,53.89497332406166
0.029946,0.984157,550,1038,BY,BY8310,BY,8310.0,BY8310,BY,8310.0,HSs1 [BY8310],HSs,100.0,BYMn207/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.47972294430589,53.93573899583435
0.003578,0.2378,551,316,LT,LT0173,LT,173.0,LT173,LT,173.0,PDe2ARh3 [LT173],PDe,60.0,LT0868000001,ARh,40.0,LT0138000001,,,,,,,,,,,,,,,,,,,,,,,,,24.011390262941966,53.96406576461048
0.001261,0.158139,552,1711,PL,PL0001,PL,1.0,PL1,PL,1.0,ARb3HSs3LVj5 [PL1],ARb,45.0,PL53,HSs,40.0,PL53A,LVj,15.0,PL113,,,,,,,,,,,,,,,,,,,,,,14.728676112006502,53.9625738783242
0.042485,1.838024,553,1039,BY,BY8224,BY,8224.0,BY8224,BY,8224.0,HSs1 [BY8224],HSs,100.0,BYGr83P,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11421031931796,53.791295096926405
0.060238,1.552835,554,1040,BY,BY9700,BY,9700.0,BY9700,BY,9700.0,ARb3PDe5PZg5GLu5 [BY9700],ARb,55.0,PL53,PDe,15.0,BYGr238,PZg,15.0,BYGr155,GLu,15.0,BYGr13/C,,,,,,,,,,,,,,,,,,,23.722957282843527,53.85018674790696
0.013793,0.687126,555,1042,BY,BY8545,BY,8545.0,BY8545,BY,8545.0,HSs1 [BY8545],HSs,100.0,BYMn1k/C,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.532948327732807,53.893333467257165
0.015408,0.750489,556,1043,BY,BY8596,BY,8596.0,BY8596,BY,8596.0,PDe1 [BY8596],PDe,100.0,BYMn295,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.030517991911065,53.82625100474442
0.183716,2.001045,557,1041,BY,BY8186,BY,8186.0,BY8186,BY,8186.0,PDe2PZg5GLu5 [BY8186],PDe,70.0,BYGr238,PZg,15.0,BYGr155,GLu,15.0,BYGr13/C,,,,,,,,,,,,,,,,,,,,,,24.15692505463353,53.71989638099916
0.01557,0.522822,558,1044,BY,BY8305,BY,8305.0,BY8305,BY,8305.0,PDe2PDe4 [BY8305],PDe,75.0,BYGr1/M,PDe,25.0,BYGr238,,,,,,,,,,,,,,,,,,,,,,,,,26.264725124362354,53.88848773930576
0.050946,1.696874,559,1047,BY,BY8541,BY,8541.0,BY8541,BY,8541.0,PDe2PDe4 [BY8541],PDe,75.0,BYMn204/2,PDe,25.0,BYMn213/1,,,,,,,,,,,,,,,,,,,,,,,,,28.57184235235149,53.83520577333187
