AREA,PERIMETER,SONWESTS_,SONWESTS_I,ISO_,DEGRAD_ID_,SOVID_NEW,ISOC,SUID,NEWSUID,ISOC,SUID,TCID,SCID,PROP,CLAF,PRID,DRAIN,LAYER,TOPDEP,BOTDEP,CFRAG,SDTO,STPC,CLPC,PSCL,BULK,TAWC,CECS,BSAT,CECC,PHAQ,TCEQ,GYPS,ELCO,TOTC,TOTN,ECEC,ALSA,ESP,longitude,latitude
0.011869,0.663062,81,80,EE,71-EE,EE0071,EE,71.0,EE71,EE,71.0,1.0,1.0,55.0,CMc,EE0071R1803,W,D1,0.0,20.0,10.0,60.0,31.0,9.0,M,1.11,43.0,11.8,82.0,19.5,6.55,2.25,0.0,0.22,29.0,2.75,-1.0,0.0,1.0,24.163793473913845,58.60751342522587
0.075493,1.846412,82,81,EE,72-EE,EE0072,EE,72.0,EE72,EE,72.0,1.0,1.0,85.0,GLe,EE0072R0104,P,D1,0.0,20.0,0.0,25.0,45.0,30.0,M,1.22,30.0,30.2,40.0,33.0,5.2,0.0,0.0,0.0,58.0,5.0,-1.0,11.0,1.0,24.880881964816922,58.53230480335723
0.01595,0.64986,83,82,EE,74-EE,EE0074,EE,74.0,EE74,EE,74.0,1.0,1.0,100.0,HSs,EE0074RR074,V,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.36,35.0,88.0,76.0,-1.0,5.6,0.0,0.0,0.0,399.57001,27.83,-1.0,-1.0,1.0,24.781086563622296,58.60643349243791
0.000393,0.079939,84,83,EE,,EE0070,EE,70.0,EE70,EE,70.0,1.0,1.0,40.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,23.031151011871966,58.638050042360575
0.278192,5.843768,85,84,EE,76-EE,EE0076,EE,76.0,EE76,EE,76.0,1.0,1.0,56.0,GLe,EE0076R1621,P,D1,0.0,20.0,0.0,87.0,10.0,3.0,C,1.18,46.0,11.5,80.0,68.0,6.2,0.0,0.0,0.0,27.0,3.0,-1.0,0.0,1.0,24.856916020433722,58.294184070869235
0.000268,0.071283,86,85,EE,,EE0070,EE,70.0,EE70,EE,70.0,1.0,1.0,40.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,23.43434770443836,58.636778706368005
0.142976,4.547839,87,86,EE,73-EE,EE0073,EE,73.0,EE73,EE,73.0,1.0,1.0,55.0,GLe,EE0073R1638,I,D1,0.0,20.0,4.0,72.0,14.0,14.0,C,1.38,33.0,18.45,80.0,56.0,6.2,0.0,0.0,0.0,31.0,3.0,-1.0,0.0,2.0,22.63254539549904,58.468607374570716
0.01656,0.613618,88,87,EE,75-EE,EE0075,EE,75.0,EE75,EE,75.0,1.0,1.0,70.0,GLe,EE0052R1781,P,D1,0.0,20.0,4.0,49.0,43.0,8.0,M,0.93,33.0,38.1,91.0,131.0,7.0,7.0,0.0,0.11,79.0,7.0,-1.0,0.0,1.0,27.16620401770236,58.53966245704754
0.046235,1.914949,89,88,EE,78-EE,EE0078,EE,78.0,EE78,EE,78.0,1.0,1.0,70.0,GLe,EE0072R0104,P,D1,0.0,20.0,0.0,25.0,45.0,30.0,M,1.22,30.0,30.2,40.0,33.0,5.2,0.0,0.0,0.0,58.0,5.0,-1.0,11.0,1.0,24.137098889609817,58.522331264134195
0.018018,1.016271,90,89,EE,77-EE,EE0077,EE,77.0,EE77,EE,77.0,1.0,1.0,40.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,22.84266966273049,58.57939050177183
0.098505,2.902518,91,90,EE,79-EE,EE0079,EE,79.0,EE79,EE,79.0,1.0,1.0,100.0,HSf,EE0079RR079,V,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.1,35.0,86.0,40.0,-1.0,4.28,0.0,0.0,0.0,330.12,15.21,-1.0,-1.0,2.0,26.153257153612344,58.47666226465232
0.022898,0.693785,92,91,EE,80-EE,EE0080,EE,80.0,EE80,EE,80.0,1.0,1.0,45.0,LVj,EE0103R1692,M,D1,0.0,20.0,4.0,59.0,31.0,10.0,M,1.58,31.0,9.6,80.0,54.0,6.3,0.0,0.0,0.0,12.0,1.0,-1.0,0.0,0.0,25.46063433152515,58.53095961593087
0.020421,0.733049,93,92,EE,81-EE,EE0081,EE,81.0,EE81,EE,81.0,1.0,1.0,100.0,HSf,EE0081RR081,V,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.1,35.0,86.0,40.0,-1.0,4.28,0.0,0.0,0.0,330.12,15.21,-1.0,-1.0,2.0,25.128803251993734,58.50968827961136
0.105929,2.920469,94,93,EE,82-EE,EE0082,EE,82.0,EE82,EE,82.0,1.0,1.0,35.0,LVk,EE0082R1693,W,D1,0.0,20.0,10.0,60.0,32.0,8.0,M,1.59,33.0,9.0,80.0,60.0,6.3,0.0,0.0,0.0,12.0,1.1,-1.0,0.0,1.0,25.716169665789902,58.4098125296022
0.02607,1.064924,95,94,EE,84-EE,EE0084,EE,84.0,EE84,EE,84.0,1.0,1.0,70.0,GLe,EE0039R2033,P,D1,0.0,20.0,0.0,9.0,30.0,61.0,V,0.96,33.0,71.6,86.0,78.0,7.1,5.0,1.0,0.1,69.0,6.0,-1.0,0.0,0.0,25.763973323336966,58.50354158832189
0.024159,1.313107,96,95,EE,83-EE,EE0083,EE,83.0,EE83,EE,83.0,1.0,1.0,40.0,PZc,EE0076R1783,P,D1,0.0,20.0,0.0,86.0,10.0,4.0,C,0.25,14.0,24.55,40.0,-1.0,4.2,0.0,0.0,0.0,327.5,18.0,-1.0,35.0,0.0,22.313906830143715,58.45083105774322
0.000183,0.06634,97,96,EE,,EE0070,EE,70.0,EE70,EE,70.0,1.0,1.0,40.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,23.43886479349781,58.54749747807809
0.012162,0.520039,98,97,EE,85-EE,EE0085,EE,85.0,EE85,EE,85.0,1.0,1.0,45.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,22.183905902262584,58.47244909166242
0.034665,1.779824,99,98,EE,87-EE,EE0087,EE,87.0,EE87,EE,87.0,1.0,1.0,50.0,CMc,EE0087R1636,W,D1,0.0,20.0,10.0,46.0,27.0,27.0,M,1.36,34.0,18.73,85.0,37.0,5.75,0.0,0.0,0.0,30.5,3.8,-1.0,0.0,1.0,22.72226880703127,58.40601714131496
0.000255,0.066012,100,99,EE,,EE0070,EE,70.0,EE70,EE,70.0,1.0,1.0,40.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,23.267066345639662,58.5322108254896
0.01558,0.525653,101,100,EE,91-EE,EE0091,EE,91.0,EE91,EE,91.0,1.0,1.0,100.0,HSf,EE0091RR091,V,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.1,35.0,86.0,40.0,-1.0,4.28,0.0,0.0,0.0,330.12,15.21,-1.0,-1.0,2.0,24.10145598239869,58.464063179263796
0.000407,0.08806,102,101,EE,,EE0070,EE,70.0,EE70,EE,70.0,1.0,1.0,40.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,23.376474318885922,58.51779751751166
0.017937,1.512047,103,102,EE,93-EE,EE0093,EE,93.0,EE93,EE,93.0,1.0,1.0,60.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,23.12598450678497,58.44548983723109
0.011414,0.643782,104,103,EE,88-EE,EE0088,EE,88.0,EE88,EE,88.0,1.0,1.0,40.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,21.974240185703366,58.46475845901687
0.044059,1.401915,105,104,EE,92-EE,EE0092,EE,92.0,EE92,EE,92.0,1.0,1.0,100.0,HSf,EE0092RR092,V,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.1,35.0,86.0,40.0,-1.0,4.28,0.0,0.0,0.0,330.12,15.21,-1.0,-1.0,2.0,27.21231445971002,58.37498313306678
0.017027,0.90592,106,105,EE,96-EE,EE0096,EE,96.0,EE96,EE,96.0,1.0,1.0,100.0,HSf,EE0096RR096,V,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.1,35.0,86.0,40.0,-1.0,4.28,0.0,0.0,0.0,330.12,15.21,-1.0,-1.0,2.0,24.961157999184437,58.33168693346206
0.009918,0.383597,107,106,EE,97-EE,EE0097,EE,97.0,EE97,EE,97.0,1.0,1.0,100.0,HSf,EE0097RR097,V,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.1,35.0,86.0,40.0,-1.0,4.28,0.0,0.0,0.0,330.12,15.21,-1.0,-1.0,2.0,25.122905209200226,58.39682306045725
0.121913,3.80307,108,107,EE,95-EE,EE0095,EE,95.0,EE95,EE,95.0,1.0,1.0,70.0,GLe,EE0073R1638,I,D1,0.0,20.0,4.0,72.0,14.0,14.0,C,1.38,33.0,18.45,80.0,56.0,6.2,0.0,0.0,0.0,31.0,3.0,-1.0,0.0,2.0,22.20266027004196,58.222034119669075
0.000132,0.058485,109,108,EE,,EE0093,EE,93.0,EE93,EE,93.0,1.0,1.0,60.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,23.284038408482832,58.42975515046452
0.00537,0.374637,110,109,EE,98-EE,EEns6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.515604922982202,58.387168037309124
0.004446,0.270492,111,110,EE,99-EE,EEns6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.715133965032997,58.377482201249855
0.041477,1.055455,112,111,EE,100-EE,EEns1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.04516434529317,58.29061718533993
0.001568,0.250615,113,112,EE,,EE0095,EE,95.0,EE95,EE,95.0,1.0,1.0,70.0,GLe,EE0073R1638,I,D1,0.0,20.0,4.0,72.0,14.0,14.0,C,1.38,33.0,18.45,80.0,56.0,6.2,0.0,0.0,0.0,31.0,3.0,-1.0,0.0,2.0,21.863983898157777,58.38410914028491
0.049964,1.465985,114,113,EE,101-EE,EE0101,EE,101.0,EE101,EE,101.0,1.0,1.0,35.0,LVk,EE0101R1426A,W,D1,0.0,20.0,4.0,57.0,33.0,10.0,M,1.34,41.0,11.3,80.0,73.0,6.2,0.0,0.0,0.0,11.4,1.3,-1.0,0.0,0.0,26.260530190689423,58.26334356053286
0.286161,2.932813,115,114,EE,103-EE,EE0103,EE,103.0,EE103,EE,103.0,1.0,1.0,45.0,LVj,EE0103R1692,M,D1,0.0,20.0,4.0,59.0,31.0,10.0,M,1.58,31.0,9.6,80.0,54.0,6.3,0.0,0.0,0.0,12.0,1.0,-1.0,0.0,0.0,25.651104639561215,58.124569044301474
0.0037,0.31348,116,115,EE,,EE0102,EE,102.0,EE102,EE,102.0,1.0,1.0,60.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,22.909208456873884,58.33895484438092
0.000119,0.049946,117,116,EE,,EE0069,EE,69.0,EE69,EE,69.0,1.0,1.0,70.0,GLe,EE0076R1621,P,D1,0.0,20.0,0.0,87.0,10.0,3.0,C,1.18,46.0,11.5,80.0,68.0,6.2,0.0,0.0,0.0,27.0,3.0,-1.0,0.0,1.0,23.782159090737245,58.33962247030835
0.00015,0.064432,118,117,EE,,EE0095,EE,95.0,EE95,EE,95.0,1.0,1.0,70.0,GLe,EE0073R1638,I,D1,0.0,20.0,4.0,72.0,14.0,14.0,C,1.38,33.0,18.45,80.0,56.0,6.2,0.0,0.0,0.0,31.0,3.0,-1.0,0.0,2.0,21.78787184831382,58.33793716013054
0.025885,1.251565,119,118,EE,104-EE,EE0104,EE,104.0,EE104,EE,104.0,1.0,1.0,40.0,PZc,EE0104R1998,I,D1,0.0,20.0,1.0,80.0,16.0,4.0,C,0.97,29.0,5.7,9.0,35.0,3.75,0.0,0.0,0.0,141.2,6.38,-1.0,63.0,0.0,27.242382926975925,58.241799532183144
0.094023,2.74179,120,119,EE,106-EE,EE0106,EE,106.0,EE106,EE,106.0,1.0,1.0,70.0,GLe,EE0076R1923,P,D1,0.0,20.0,4.0,55.0,35.0,10.0,M,1.0,33.0,35.4,70.0,123.0,5.7,0.0,0.0,0.0,66.0,4.5,-1.0,0.0,0.0,24.913317488761777,58.08445928049352
0.025149,1.149818,121,120,EE,102-EE,EE0102,EE,102.0,EE102,EE,102.0,1.0,1.0,60.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,22.657368958787394,58.27657742390057
0.134385,2.929139,122,121,EE,109-EE,EE0109,EE,109.0,EE109,EE,109.0,1.0,1.0,40.0,LVj,EE0109R1997,W,D1,0.0,20.0,10.0,58.0,34.0,8.0,M,1.2,46.0,12.0,40.0,98.0,4.4,0.0,0.0,0.0,12.0,1.0,-1.0,35.0,2.0,26.535687229598427,58.046396336860425
0.000546,0.127406,123,122,EE,,EE0069,EE,69.0,EE69,EE,69.0,1.0,1.0,70.0,GLe,EE0076R1621,P,D1,0.0,20.0,0.0,87.0,10.0,3.0,C,1.18,46.0,11.5,80.0,68.0,6.2,0.0,0.0,0.0,27.0,3.0,-1.0,0.0,1.0,24.126892292198075,58.21695843705428
0.016362,0.583491,124,123,EE,110-EE,EE0110,EE,110.0,EE110,EE,110.0,1.0,1.0,70.0,GLe,EE0052R1781,P,D1,0.0,20.0,4.0,49.0,43.0,8.0,M,0.93,33.0,38.1,91.0,131.0,7.0,7.0,0.0,0.11,79.0,7.0,-1.0,0.0,1.0,27.379214833227113,58.172481523115
0.00016,0.065346,125,124,EE,,EE0102,EE,102.0,EE102,EE,102.0,1.0,1.0,60.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,22.589730968365245,58.20035422205334
0.032403,1.324601,126,125,EE,111-EE,EE0111,EE,111.0,EE111,EE,111.0,1.0,1.0,45.0,LVj,EE0109R1997,W,D1,0.0,20.0,10.0,58.0,34.0,8.0,M,1.2,46.0,12.0,40.0,98.0,4.4,0.0,0.0,0.0,12.0,1.0,-1.0,35.0,2.0,26.273569436855862,58.082881717743945
0.01815,0.626153,127,126,EE,112-EE,EE0112,EE,112.0,EE112,EE,112.0,1.0,1.0,45.0,PZh,EE0052R1882,S,D1,0.0,20.0,1.0,91.0,7.0,2.0,C,1.45,36.0,6.46,7.0,91.27,4.07,0.0,0.0,0.0,15.35,0.5,-1.0,59.0,0.0,26.103541738415018,58.066961481886764
0.001494,0.181411,128,127,EE,,EE0102,EE,102.0,EE102,EE,102.0,1.0,1.0,60.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,22.507435834846923,58.1536588801945
0.002571,0.213093,129,128,EE,,EE0069,EE,69.0,EE69,EE,69.0,1.0,1.0,70.0,GLe,EE0076R1621,P,D1,0.0,20.0,0.0,87.0,10.0,3.0,C,1.18,46.0,11.5,80.0,68.0,6.2,0.0,0.0,0.0,27.0,3.0,-1.0,0.0,1.0,23.9848639160206,58.12766803470107
7.4e-05,0.039979,130,129,EE,,EE0102,EE,102.0,EE102,EE,102.0,1.0,1.0,60.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,22.47180954661518,58.14338596461133
2.87112,23.05584,131,318,LV,5-LV,LV0005,LV,5.0,LV5,LV,5.0,1.0,1.0,23.0,GLe,LV3,I,D1,0.0,20.0,0.0,18.0,74.0,8.0,M,1.41,16.0,39.05,100.0,140.0,7.25,12.5,0.5,0.12,95.22,1.04,-1.0,0.0,0.0,24.698971246050757,57.04504620467279
0.094296,2.078723,132,319,LV,7-LV,LV0007,LV,7.0,LV7,LV,7.0,1.0,1.0,100.0,LVj,LV-SMU12,M,D1,0.0,20.0,0.0,1.0,73.0,26.0,Z,1.69,20.0,21.2,100.0,60.0,7.8,20.0,1.0,0.1,15.7,1.61,-1.0,0.0,2.0,25.53132199016332,57.89599540240935
0.071295,2.750401,133,130,EE,114-EE,EE0114,EE,114.0,EE114,EE,114.0,1.0,1.0,45.0,PZh,EE0052R1577,S,D1,0.0,20.0,0.0,97.0,2.0,1.0,C,1.58,33.0,4.7,32.0,140.0,4.15,0.0,0.0,0.0,4.25,0.12,-1.0,39.0,0.0,27.506043180697972,57.892884717974965
0.015808,0.74104,134,131,EE,118-EE,EE0118,EE,118.0,EE118,EE,118.0,1.0,1.0,75.0,PZh,EE0052R1577,S,D1,0.0,20.0,0.0,97.0,2.0,1.0,C,1.58,33.0,4.7,32.0,140.0,4.15,0.0,0.0,0.0,4.25,0.12,-1.0,39.0,0.0,26.662077745737506,57.96303633732401
0.040147,2.347405,135,132,EE,119-EE,EE0119,EE,119.0,EE119,EE,119.0,1.0,1.0,70.0,GLe,EE0052R1820,I,D1,0.0,20.0,4.0,24.0,56.0,20.0,M,1.4,34.0,18.5,49.0,44.0,5.4,0.0,0.0,0.0,28.0,1.6,-1.0,5.0,1.0,26.226735731402364,57.880675486525156
0.050798,2.404643,136,133,EE,120-EE,EE0120,EE,120.0,EE120,EE,120.0,1.0,1.0,45.0,LVj,EE0103R1692,M,D1,0.0,20.0,4.0,59.0,31.0,10.0,M,1.58,31.0,9.6,80.0,54.0,6.3,0.0,0.0,0.0,12.0,1.0,-1.0,0.0,0.0,26.320138939027032,57.83790024841342
0.942752,14.88309,137,320,LV,2-LV,LV0002,LV,2.0,LV2,LV,2.0,1.0,1.0,40.0,PZh,LV-SMU4,W,D1,0.0,20.0,0.0,78.0,18.0,4.0,C,0.49,19.0,77.28,14.0,-1.0,3.62,0.0,0.0,0.0,303.97,14.97,-1.0,35.0,3.0,22.681397831673394,57.02647299297688
0.018055,1.078265,138,134,EE,122-EE,EE0122,EE,122.0,EE122,EE,122.0,1.0,1.0,45.0,PZh,EE0052R1577,S,D1,0.0,20.0,0.0,97.0,2.0,1.0,C,1.58,33.0,4.7,32.0,140.0,4.15,0.0,0.0,0.0,4.25,0.12,-1.0,39.0,0.0,25.92037558843335,57.88211283044889
0.004148,0.338733,139,321,LV,,LV0001,LV,1.0,LV1,LV,1.0,1.0,1.0,100.0,ARh,LV1,E,D1,0.0,20.0,0.0,87.0,7.0,6.0,C,1.35,10.0,4.9,100.0,36.0,7.7,20.0,1.0,0.1,7.8,0.73,-1.0,0.0,2.0,24.36165099127,57.81462758465221
0.052705,1.44058,140,135,EE,123-EE,EE0123,EE,123.0,EE123,EE,123.0,1.0,1.0,55.0,GLe,EE0052R1820,I,D1,0.0,20.0,4.0,24.0,56.0,20.0,M,1.4,34.0,18.5,49.0,44.0,5.4,0.0,0.0,0.0,28.0,1.6,-1.0,5.0,1.0,26.70103010083761,57.743816538354395
0.017191,1.007993,141,136,EE,124-EE,EE0124,EE,124.0,EE124,EE,124.0,1.0,1.0,45.0,LVj,EE0125R0348,M,D1,0.0,20.0,4.0,51.0,40.0,9.0,M,1.45,34.0,6.0,45.0,8.0,4.9,0.0,0.0,0.0,15.0,1.4,-1.0,30.0,2.0,27.434007301212155,57.75433750754306
0.050259,1.622369,142,137,EE,126-EE,EE0126,EE,126.0,EE126,EE,126.0,1.0,1.0,45.0,PZh,EE0052R1577,S,D1,0.0,20.0,0.0,97.0,2.0,1.0,C,1.58,33.0,4.7,32.0,140.0,4.15,0.0,0.0,0.0,4.25,0.12,-1.0,39.0,0.0,26.379769844696348,57.68653793971826
0.00177,0.190904,143,138,EE,,EE0102,EE,102.0,EE102,EE,102.0,1.0,1.0,60.0,RGc,EE0102R1643,S,D1,0.0,20.0,19.0,62.0,26.0,12.0,M,1.15,42.0,27.25,100.0,105.5,7.2,108.0,1.0,0.12,37.5,3.5,-1.0,0.0,0.0,23.238998542478434,57.799492346918946
0.076258,1.65843,144,139,EE,125-EE,EE0125,EE,125.0,EE125,EE,125.0,1.0,1.0,40.0,LVj,EE0125R0348,M,D1,0.0,20.0,4.0,51.0,40.0,9.0,M,1.45,34.0,6.0,45.0,8.0,4.9,0.0,0.0,0.0,15.0,1.4,-1.0,30.0,2.0,27.124671099098585,57.71399937670244
0.031853,1.313627,145,140,EE,127-EE,EE0127,EE,127.0,EE127,EE,127.0,1.0,1.0,45.0,LVj,EE0127R1706,M,D1,0.0,20.0,4.0,45.0,45.0,10.0,M,1.44,34.0,12.0,76.0,77.0,5.9,0.0,0.0,0.0,12.2,1.2,-1.0,0.0,1.0,26.684943802650352,57.64009532741711
0.375538,12.55417,146,322,LV,1-LV,LV0001,LV,1.0,LV1,LV,1.0,1.0,1.0,100.0,ARh,LV1,E,D1,0.0,20.0,0.0,87.0,7.0,6.0,C,1.35,10.0,4.9,100.0,36.0,7.7,20.0,1.0,0.1,7.8,0.73,-1.0,0.0,2.0,22.571641640868883,57.18841114759863
0.022946,0.879829,147,141,EE,128-EE,EE0128,EE,128.0,EE128,EE,128.0,1.0,1.0,45.0,PZh,EE0052R1577,S,D1,0.0,20.0,0.0,97.0,2.0,1.0,C,1.58,33.0,4.7,32.0,140.0,4.15,0.0,0.0,0.0,4.25,0.12,-1.0,39.0,0.0,26.818706023859697,57.65295361829707
1.068054,13.73631,148,323,LV,6-LV,LV0006,LV,6.0,LV6,LV,6.0,1.0,1.0,78.0,LVj,LV-SMU12,M,D1,0.0,20.0,0.0,1.0,73.0,26.0,Z,1.69,20.0,21.2,100.0,60.0,7.8,20.0,1.0,0.1,15.7,1.61,-1.0,0.0,2.0,25.874017138615987,57.08311694414459
0.005954,0.402711,149,142,EE,129-EE,EE0129,EE,129.0,EE129,EE,129.0,1.0,1.0,45.0,LVj,EE0125R0348,M,D1,0.0,20.0,4.0,51.0,40.0,9.0,M,1.45,34.0,6.0,45.0,8.0,4.9,0.0,0.0,0.0,15.0,1.4,-1.0,30.0,2.0,27.338870431624095,57.60915729429276
0.01863,0.620462,150,143,EE,130-EE,EE0130,EE,130.0,EE130,EE,130.0,1.0,1.0,45.0,PZh,EE0052R1882,S,D1,0.0,20.0,1.0,91.0,7.0,2.0,C,1.45,36.0,6.46,7.0,91.27,4.07,0.0,0.0,0.0,15.35,0.5,-1.0,59.0,0.0,27.205002875920762,57.5967638384924
0.806911,5.306026,151,324,LV,4-LV,LV0004,LV,4.0,LV4,LV,4.0,1.0,1.0,52.0,LVh,LV5,M,D1,0.0,20.0,1.0,46.0,33.0,21.0,M,1.41,11.0,15.86,88.0,52.9,7.38,18.63,1.0,0.1,14.45,1.37,-1.0,0.0,1.0,22.76927430260569,56.92145251918002
0.022817,0.950424,152,325,LV,11-LV,LV0011,LV,11.0,LV11,LV,11.0,1.0,1.0,100.0,PDg,LT0355000001,M,D1,0.0,20.0,1.0,46.0,36.0,18.0,M,2.0,15.0,9.0,45.0,21.0,5.0,0.0,0.0,0.0,15.0,1.16,-1.0,15.0,4.0,27.57405419289822,57.39401830497147
0.002757,0.236216,153,326,LV,10-LV,LV0010,LV,10.0,LV10,LV,10.0,1.0,1.0,100.0,HSf,LV8,V,D1,0.0,20.0,0.0,-1.0,-1.0,-1.0,O,0.1,35.0,86.0,10.0,-1.0,3.5,0.0,0.0,0.0,330.12,15.21,-1.0,-1.0,2.0,27.591429786967627,57.40204574413777
1.458542,7.972198,154,327,LV,8-LV,LV0008,LV,8.0,LV8,LV,8.0,1.0,1.0,26.0,LVg,LV7,I,D1,0.0,20.0,1.0,31.0,46.0,23.0,M,1.42,14.0,29.7,100.0,102.0,7.7,20.0,1.0,0.1,17.8,1.7,-1.0,0.0,2.0,26.652294314049264,56.68506699778872
0.015233,0.496512,155,328,LV,12-LV,LV0012,LV,12.0,LV12,LV,12.0,1.0,1.0,90.0,PDe,LV10,M,D1,0.0,20.0,1.0,92.0,6.0,2.0,C,1.49,15.0,6.98,55.0,137.2,5.2,0.0,0.0,0.0,3.53,0.6,-1.0,11.0,4.0,27.78627423953023,57.2856975972148
0.438846,3.897676,156,329,LV,3-LV,LV0003,LV,3.0,LV3,LV,3.0,1.0,1.0,42.0,LVj,LV-SMU12,M,D1,0.0,20.0,0.0,1.0,73.0,26.0,Z,1.69,20.0,21.2,100.0,60.0,7.8,20.0,1.0,0.1,15.7,1.61,-1.0,0.0,2.0,21.597602764852194,56.61311140329765
0.081679,2.003041,157,330,LV,13-LV,LV0013,LV,13.0,LV13,LV,13.0,1.0,1.0,80.0,PDe,LV10,M,D1,0.0,20.0,1.0,92.0,6.0,2.0,C,1.49,15.0,6.98,55.0,137.2,5.2,0.0,0.0,0.0,3.53,0.6,-1.0,11.0,4.0,27.906545912049754,56.676388450761415
1.179378,7.285768,158,331,LV,9-LV,LV0009,LV,9.0,LV9,LV,9.0,1.0,1.0,84.0,LVj,LV-SMU12,M,D1,0.0,20.0,0.0,1.0,73.0,26.0,Z,1.69,20.0,21.2,100.0,60.0,7.8,20.0,1.0,0.1,15.7,1.61,-1.0,0.0,2.0,27.129609976727284,56.20324955158513
0.068408,2.182892,159,145,LT,2-LT,LT0002,LT,2.0,LT2,LT,2.0,1.0,1.0,40.0,LVj,LV-SMU12,M,D1,0.0,20.0,0.0,1.0,73.0,26.0,Z,1.69,20.0,21.2,100.0,60.0,7.8,20.0,1.0,0.1,15.7,1.61,-1.0,0.0,2.0,24.793397468441494,56.28072464965387
0.022849,1.021076,160,332,LV,14-LV,LV0014,LV,14.0,LV14,LV,14.0,1.0,1.0,100.0,LVj,LV-SMU12,M,D1,0.0,20.0,0.0,1.0,73.0,26.0,Z,1.69,20.0,21.2,100.0,60.0,7.8,20.0,1.0,0.1,15.7,1.61,-1.0,0.0,2.0,28.122111475539093,56.22776764384241
0.024927,0.754765,161,146,LT,3-LT,LT0003,LT,3.0,LT3,LT,3.0,1.0,1.0,100.0,PDg,LT0355000001,M,D1,0.0,20.0,1.0,46.0,36.0,18.0,M,2.0,15.0,9.0,45.0,21.0,5.0,0.0,0.0,0.0,15.0,1.16,-1.0,15.0,4.0,22.18774881587891,56.33194435044832
